,instance,rule,preprocessed rules,lang
522,ursal.zone,Banimento imediato. Outros comportamentos nocivos como piadas ou comentários sexuais receberão punições que podem variar dependendo da gravidade.,banimento imediato outros comportamentos nocivos como piadas ou comentários sexuais receberão punições que podem variar dependendo da gravidade,non-Englsih
523,ursal.zone,Contas criadas em nome de marcas ou celebridades devem ser sinalizadas como paródia.,contas criadas em nome de marcas ou celebridades devem ser sinalizadas como paródia,non-Englsih
524,ursal.zone,Com conversas infinitas é um comportamento desencorajado. A continuidade pode levar à suspensão.,com conversas infinitas é um comportamento desencorajado a continuidade pode levar à suspensão,non-Englsih
525,ursal.zone,Use CW e aviso de conteúdo já que pode causar mal-estar e até convulsões em pessoas com epilepsia.,use cw e aviso de conteúdo já que pode causar malestar e até convulsões em pessoas com epilepsia,non-Englsih
526,ursal.zone,"Algumas pessoas do espectro autista se incomodam com contato visual, se possível use CW ou marque como conteúdo sensível.",algumas pessoas do espectro autista se incomodam com contato visual se possível use cw ou marque como conteúdo sensível,non-Englsih
527,ursal.zone,"Só podem ser usados na condição de que você acompanhe as suas notificações pelo menos com alguma regularidade; do contrário, resultará em suspensão após uma advertência.",só podem ser usados na condição de que você acompanhe as suas notificações pelo menos com alguma regularidade do contrário resultará em suspensão após uma advertência,non-Englsih
528,ursal.zone,"A conta de origem do crosspost deve ser sua, e não de terceiros. Nesta instância não é permitida a criação de contas (bot) criadas exclusivamente para replicar conteúdos produzidos por terceiros.",a conta de origem do crosspost deve ser sua e não de terceiros nesta instância não é permitida a criação de contas bot criadas exclusivamente para replicar conteúdos produzidos por terceiros,non-Englsih
529,ursal.zone,Recomendamos o CW e aviso de conteúdo sensível para a imagem.,recomendamos o cw e aviso de conteúdo sensível para a imagem,non-Englsih
530,ursal.zone,"Situações ou imagens que podem causar fobia, como bichos peçonhentos, imagens com vários buracos e similares, recomendamos o uso de CW e aviso de conteúdo sensível.",situações ou imagens que podem causar fobia como bichos peçonhentos imagens com vários buracos e similares recomendamos o uso de cw e aviso de conteúdo sensível,non-Englsih
531,ursal.zone,"Posts que descrevam cenas violentas, que falem em suicídio ou assassinato devem ter CW – isso quando for uma notícia. Se o usuário estiver ele/a mesmo falando de cometer qualquer um desses atos, o post será banido e se você estiver pensando em suicídio, ligue 188.",posts que descrevam cenas violentas que falem em suicídio ou assassinato devem ter cw isso quando for uma notícia se o usuário estiver elea mesmo falando de cometer qualquer um desses atos o post será banido e se você estiver pensando em suicídio ligue 188,non-Englsih
532,ursal.zone,"Você será orientade sobre ferramentas de descrição. Receberá dicas de apps. Ajuda individual em caso de problema físico. Será lembrade por um bot, caso se esqueça. Mas, se depois de tudo não descrever, terá sua conta congelada.",você será orientade sobre ferramentas de descrição receberá dicas de apps ajuda individual em caso de problema físico será lembrade por um bot caso se esqueça mas se depois de tudo não descrever terá sua conta congelada,non-Englsih
533,hello.2heng.xin,Do not break the law.,do not break the law,English
534,hello.2heng.xin,"Do not open a Business/Professional/Brand account (Art, Music or homemade stuff is fine).",do not open a businessprofessionalbrand account art music or homemade stuff is fine,English
535,hello.2heng.xin,"Do not create accounts for Impersonation (individuals, groups, or organisations)",do not create accounts for impersonation individuals groups or organisations,English
536,todon.eu,"We do not accept racism (in all its forms, incl. hate against Muslims, antisemitism, apartheid and casteism - see our Terms of Service for our complete definition).",we do not accept racism in all its forms incl hate against muslims antisemitism apartheid and casteism see our terms of service for our complete definition,English
537,todon.eu,"We do not accept hate against lesbians, gays, bisexuals, pansexuals,  transgenders, non-binary people, intersexual people, queer people in general, etc.",we do not accept hate against lesbians gays bisexuals pansexuals transgenders nonbinary people intersexual people queer people in general etc,English
538,todon.eu,"Sexism, misogyny and hate against black women (misogynoir).",sexism misogyny and hate against black women misogynoir,English
539,todon.eu,We do not accept ableism (incl. COVID-19 denial/downplaying and anti-vax) and body-shaming.,we do not accept ableism incl covid19 denialdownplaying and antivax and bodyshaming,English
540,todon.eu,We do not accept harassment and trolling.,we do not accept harassment and trolling,English
541,todon.eu,We also do not accept other forms of hate speech.,we also do not accept other forms of hate speech,English
542,todon.eu,"We do not accept (sexual) abuse of minors, adults and animals (also not virtual).",we do not accept sexual abuse of minors adults and animals also not virtual,English
543,todon.eu,"We do not accept glorification of violence, calls for murder, death threats, terrorism and militarism.",we do not accept glorification of violence calls for murder death threats terrorism and militarism,English
544,todon.eu,"We do not accept (neo)colonialism (incl. Zionism), imperialism in all forms and nationalism (above all nationalism of nation states,  incl. flags/symbols of those on Todon.*, see our Terms of Service).",we do not accept neocolonialism incl zionism imperialism in all forms and nationalism above all nationalism of nation states incl flagssymbols of those on todon see our terms of service,English
545,todon.eu,"We do not accept fascism, right-wing populism, and right-wing and religious extremism.",we do not accept fascism rightwing populism and rightwing and religious extremism,English
546,todon.eu,"We do not accept evangelisation and other forms of religious propaganda [local only], and extreme sects and cults.",we do not accept evangelisation and other forms of religious propaganda local only and extreme sects and cults,English
547,todon.eu,"We do not accept Marxist-Leninists (Stalinists, Maoists, etc) or other followers of extreme authoritarian (so called) communist/socialist ideologies/regimes (aka tankies).",we do not accept marxistleninists stalinists maoists etc or other followers of extreme authoritarian so called communistsocialist ideologiesregimes aka tankies,English
548,todon.eu,"We do not accept capitalists, including so called 'anarcho-capitalists' (aka ancaps) and neoliberals.",we do not accept capitalists including so called anarchocapitalists aka ancaps and neoliberals,English
549,todon.eu,"We do not accept anthropogenic climate change denial, downplaying the climate crisis, greenwashing and deceptive climate solutions (like nuclear energy).",we do not accept anthropogenic climate change denial downplaying the climate crisis greenwashing and deceptive climate solutions like nuclear energy,English
550,todon.eu,"We do not accept (right-wing) conspiracy 'theories', hoaxes, fake news and other forms of disinformation.",we do not accept rightwing conspiracy theories hoaxes fake news and other forms of disinformation,English
551,todon.eu,Another rule in our terms of service at wiki.todon.eu/todon/terms_en. Explain in the final step (reports only).,another rule in our terms of service at wikitodoneutodonterms_en explain in the final step reports only,English
552,sociale.network,No hate speech,no hate speech,English
553,sociale.network,"No fake news, negationism, science denial, conspiracy theories",no fake news negationism science denial conspiracy theories,English
554,sociale.network,"No personal attacks, doxxing, and any kind of abusive behavior",no personal attacks doxxing and any kind of abusive behavior,English
555,sociale.network,No extremist propaganda,no extremist propaganda,non-Englsih
556,sociale.network,"No racism, fascism, nationalism, extremism, fundamentalism, bigotism, homophoby",no racism fascism nationalism extremism fundamentalism bigotism homophoby,non-Englsih
