,instance,rule,preprocessed rules,lang
522,nomadic.social,Lack of a specific rule against a certain behavior does not indicate acceptance of that behavior. Each of us has a limited amount of time in this world. Don't be a jerk.,lack of a specific rule against a certain behavior does not indicate acceptance of that behavior each of us has a limited amount of time in this world dont be a jerk,English
523,nomadic.social,"Violating one or more of these rules may result in an immediate, permanent ban without notice or warning.",violating one or more of these rules may result in an immediate permanent ban without notice or warning,English
524,nomadic.social,"Use the report system. If a user or instance is breaking the rules, we recommend just reporting the content and not engaging.",use the report system if a user or instance is breaking the rules we recommend just reporting the content and not engaging,English
525,nomadic.social,"Access to nomadic.social data by Meta inc., it’s subsidiary organizations, or 3rd party organizations working on their behalf, is strictly prohibited.",access to nomadicsocial data by meta inc its subsidiary organizations or 3rd party organizations working on their behalf is strictly prohibited,English
526,mastodon.tuxtendo.nl,No racism,no racism,non-Englsih
527,mastodon.tuxtendo.nl,Treat others as you would like to be treated,treat others as you would like to be treated,English
528,mastodon.tuxtendo.nl,No 18+/porn material,no 18porn material,non-Englsih
529,mastodon.tuxtendo.nl,No hate speech,no hate speech,English
530,pixelfed.bleh.au,All NSFW content must be marked as such (CW),all nsfw content must be marked as such cw,English
531,pixelfed.bleh.au,Treat others here with the same respect you would treat your own Grandmother!,treat others here with the same respect you would treat your own grandmother,English
532,pixelfed.bleh.au,No commercial advertising,no commercial advertising,non-Englsih
533,olifant.fi,Olemme vähemmistömyönteisiä. Ole lempeä.,olemme vähemmistömyönteisiä ole lempeä,non-Englsih
534,olifant.fi,"Keskustele asiasta.

Älä mene henkilökohtaisuuksiin.",keskustele asiasta älä mene henkilökohtaisuuksiin,non-Englsih
535,olifant.fi,Ei lakeja rikkovaa materiaalia (Suomi ja Euroopan unioni).,ei lakeja rikkovaa materiaalia suomi ja euroopan unioni,non-Englsih
536,olifant.fi,Älä kiusaa. Älä ahdistele muita.,älä kiusaa älä ahdistele muita,non-Englsih
537,olifant.fi,Älä levitä disinformaatiota. Ei salaliittoteorioita.,älä levitä disinformaatiota ei salaliittoteorioita,non-Englsih
538,olifant.fi,Ei syrjintää. Ei rasismia. Ei fasismia. Ei seksismiä. Ei homofobiaa. Ei transfobiaa.,ei syrjintää ei rasismia ei fasismia ei seksismiä ei homofobiaa ei transfobiaa,non-Englsih
539,olifant.fi,Käytä sisältövaroitusta arkaluontoiselle sisällölle. Ei arkaluontoista sisältöä julkisissa kuvissa kuten avatareissa.,käytä sisältövaroitusta arkaluontoiselle sisällölle ei arkaluontoista sisältöä julkisissa kuvissa kuten avatareissa,non-Englsih
540,olifant.fi,Älä koettele sääntöjen rajoja. Palvelimen ylläpito pidättää oikeuden sääntömuutoksiin.,älä koettele sääntöjen rajoja palvelimen ylläpito pidättää oikeuden sääntömuutoksiin,non-Englsih
541,olifant.fi,"Ei spammia, ei kaupallista mainontaa, ei hakukoneoptimointia varten luotua sisältöä.",ei spammia ei kaupallista mainontaa ei hakukoneoptimointia varten luotua sisältöä,non-Englsih
542,olifant.fi,"Älä tekeydy toiseksi, julkisuuden henkilöksi tai järjestöksi. Älä luo parodiatilejä tälle palvelimelle. Muilla palvelimilla sijaitsevien selkeästi merkittyjen parodiatilien seuraaminen on sallittua.",älä tekeydy toiseksi julkisuuden henkilöksi tai järjestöksi älä luo parodiatilejä tälle palvelimelle muilla palvelimilla sijaitsevien selkeästi merkittyjen parodiatilien seuraaminen on sallittua,non-Englsih
543,mastodon.mwegner.com,You must be a Matthew,you must be a matthew,English
544,social.artsytype.com,Be kind.,be kind,non-Englsih
545,toot.revelin.fr,Family-size instance with next to no-one. No open subscription. invite only,familysize instance with next to noone no open subscription invite only,English
546,toot.revelin.fr,Blocks threads.net ,blocks threadsnet,English
547,tonybark.art,"Content Warning and Labeling: Any content that is adult-oriented, graphic, or sensitive in nature must be obscured behind a content warning and must be clearly labeled as such. This is to ensure that users are adequately informed and can consent prior to their exposure to such content.",content warning and labeling any content that is adultoriented graphic or sensitive in nature must be obscured behind a content warning and must be clearly labeled as such this is to ensure that users are adequately informed and can consent prior to their exposure to such content,English
548,tonybark.art,"Prohibition of Misleading or Deceptive Content: The posting of content that is misleading, deceptive, or false is strictly prohibited. This includes, but is not limited to, content that is intended to deceive, mislead, or defraud others.",prohibition of misleading or deceptive content the posting of content that is misleading deceptive or false is strictly prohibited this includes but is not limited to content that is intended to deceive mislead or defraud others,English
549,tonybark.art,"Prohibition of Harassment and Antagonistic Behavior: Engaging in spamming, stalking, harassment, or any form of antagonistic behavior towards others is strictly prohibited. This includes, but is not limited to, unsolicited communications, unwanted attention, and behavior that is intended to annoy, threaten, or intimidate others.",prohibition of harassment and antagonistic behavior engaging in spamming stalking harassment or any form of antagonistic behavior towards others is strictly prohibited this includes but is not limited to unsolicited communications unwanted attention and behavior that is intended to annoy threaten or intimidate others,English
550,tonybark.art,"Workplace Appropriateness of Avatars and Headers: All avatars and headers must be appropriate for a work environment. This includes, but is not limited to, images, symbols, and text that are not offensive, explicit, or inappropriate.",workplace appropriateness of avatars and headers all avatars and headers must be appropriate for a work environment this includes but is not limited to images symbols and text that are not offensive explicit or inappropriate,English
551,tonybark.art,"Bot Delisting: Except for certain exceptions like news outlets, all bots must be delisted from the public timeline. This ensures a more human-centric interaction environment on our platform.",bot delisting except for certain exceptions like news outlets all bots must be delisted from the public timeline this ensures a more humancentric interaction environment on our platform,English
552,tonybark.art,"Compliance with Laws and Regulations: All content must comply with the General Data Protection Regulation (GDPR), applicable United States federal laws, and the laws of the State of South Carolina. This includes, but is not limited to, content that does not infringe upon the rights of others, violate privacy laws, or engage in illegal activities.",compliance with laws and regulations all content must comply with the general data protection regulation gdpr applicable united states federal laws and the laws of the state of south carolina this includes but is not limited to content that does not infringe upon the rights of others violate privacy laws or engage in illegal activities,English
553,tonybark.art,Federation Compliance: The aforementioned rules apply both locally and to any social networks federating with our network. Any federated social networks found to be in violation of these rules may face defederation. This ensures a consistent and respectful environment across all platforms.,federation compliance the aforementioned rules apply both locally and to any social networks federating with our network any federated social networks found to be in violation of these rules may face defederation this ensures a consistent and respectful environment across all platforms,English
554,feed.yopp.me,"Private server, private rules.",private server private rules,non-Englsih
