,instance,rule,preprocessed rules,lang
1336,gervtuber.de,Bei der Verwendung dieses Servers achtest Du das geltende Recht und die Nutzungsbedingungen von Mastodon. Ein Verstoß gegen diese resultiert in einem Bann und ggf. Meldung an staatliche Behörden.,bei der verwendung dieses servers achtest du das geltende recht und die nutzungsbedingungen von mastodon ein verstoß gegen diese resultiert in einem bann und ggf meldung an staatliche behörden,non-Englsih
1337,gervtuber.de,Respektiere andere Server-Mitglieder und deren Meinung. Respektiere auch deren persönliche Grenzen und überschreite diese nicht.,respektiere andere servermitglieder und deren meinung respektiere auch deren persönliche grenzen und überschreite diese nicht,non-Englsih
1338,gervtuber.de,"Diskriminierung, Intoleranz, Beleidigungen, Mobbing, etc. sind strengstens verboten.",diskriminierung intoleranz beleidigungen mobbing etc sind strengstens verboten,non-Englsih
1339,gervtuber.de,"Gewalt- und Terrorverherrlichende bzw. Extremistische Inhalte, sowie Relativierungen davon, sind verboten.",gewalt und terrorverherrlichende bzw extremistische inhalte sowie relativierungen davon sind verboten,non-Englsih
1340,gervtuber.de,Die Privatsphäre der Mitmenschen ist zu respektieren. Es dürfen keine persönlichen Informationen Anderer ohne deren ausdrückliches Einverständnis veröffentlicht werden.,die privatsphäre der mitmenschen ist zu respektieren es dürfen keine persönlichen informationen anderer ohne deren ausdrückliches einverständnis veröffentlicht werden,non-Englsih
1341,gervtuber.de,Der Aufruf zum Verstoß gegen die Regeln ist ebenfalls ein Verstoß gegen die Regeln.,der aufruf zum verstoß gegen die regeln ist ebenfalls ein verstoß gegen die regeln,non-Englsih
1342,gervtuber.de,Das imitieren anderer Mitglieder oder Personen des öffentlichen Lebens ist verboten.,das imitieren anderer mitglieder oder personen des öffentlichen lebens ist verboten,non-Englsih
1343,gervtuber.de,Der An- und Verkauf von User-Accounts oder anderer User-Daten ist verboten.,der an und verkauf von useraccounts oder anderer userdaten ist verboten,non-Englsih
1344,gervtuber.de,Banns dürfen nicht mit Zweit-Accounts umgangen werden und gehackte Accounts dürfen nicht verwendet werden.,banns dürfen nicht mit zweitaccounts umgangen werden und gehackte accounts dürfen nicht verwendet werden,non-Englsih
1345,gervtuber.de,"Allgemein positives Verhalten, z.B. Collab-Bereitschaft, ist gern gesehen.",allgemein positives verhalten zb collabbereitschaft ist gern gesehen,non-Englsih
1346,gervtuber.de,"Eine unfreundliche und negative Einstellung ist zu vermeiden. Das gilt auch für das anfeuern von Konflikten, sowie dem 'Canceln' anderer Nutzer aufgrund von Meinungsverschiedenheiten.",eine unfreundliche und negative einstellung ist zu vermeiden das gilt auch für das anfeuern von konflikten sowie dem canceln anderer nutzer aufgrund von meinungsverschiedenheiten,non-Englsih
1347,gervtuber.de,Sämtliche NSFW-Inhalte MÜSSEN gekennzeichnet werden. Genauso müssen auch Spoiler und mögliche Trigger gekennzeichnet werden.,sämtliche nsfwinhalte müssen gekennzeichnet werden genauso müssen auch spoiler und mögliche trigger gekennzeichnet werden,non-Englsih
1348,friend.camp,Please read the ENTIRE code of conduct. It's like 500 words. I believe in you!!!,please read the entire code of conduct its like 500 words i believe in you,English
1349,teal.social,"Bigotry, including but not limited to discrimination or hate speech based on race, gender, sexuality, religion, disability, or any other attacks on one’s personhood, will not be tolerated.",bigotry including but not limited to discrimination or hate speech based on race gender sexuality religion disability or any other attacks on ones personhood will not be tolerated,English
1350,teal.social,Threatening behaviour or harassment of any kind will not be tolerated. Our community and its platforms are not to be used to launch attacks on anyone. Do not post screenshots of DMs or posts marked as private without the consent of all involved.,threatening behaviour or harassment of any kind will not be tolerated our community and its platforms are not to be used to launch attacks on anyone do not post screenshots of dms or posts marked as private without the consent of all involved,English
1351,teal.social,"When replying, consider whether your perspective is needed or whether you’d gain more by listening.",when replying consider whether your perspective is needed or whether youd gain more by listening,English
1352,teal.social,"Use content warnings when posting depictions of sex and sexuality, substance abuse, violence, disease, body horror, and death. Mark images as sensitive if they contain nudity, gore, food, or any of the above subject matter.",use content warnings when posting depictions of sex and sexuality substance abuse violence disease body horror and death mark images as sensitive if they contain nudity gore food or any of the above subject matter,English
1353,teal.social,"When posting someone else’s work (art, cosplay, and so on), please do your best to source it and provide links to the creator's social media or portfolio. If you don't have the source, do a reverse image search to look for it.",when posting someone elses work art cosplay and so on please do your best to source it and provide links to the creators social media or portfolio if you dont have the source do a reverse image search to look for it,English
1354,teal.social,"The following content is strictly prohibited and will result in an immediate ban: sexual depictions of children, Nazi symbolism, and promotion of cryptocurrency or NFTs.",the following content is strictly prohibited and will result in an immediate ban sexual depictions of children nazi symbolism and promotion of cryptocurrency or nfts,English
1355,mastodon.economiasocial.org,"(CAT) Aquest servidor ECONOMIASOCIAL està pensat per a persones, entitats i empreses de l'Economia Social i Solidària
(ES) Este servidor ECONOMIASOCIAL está pensado para personas, entidades y empresas de la Economía Social y Solidaria",cat aquest servidor economiasocial està pensat per a persones entitats i empreses de leconomia social i solidària es este servidor economiasocial está pensado para personas entidades y empresas de la economía social y solidaria,non-Englsih
1356,mastodon.economiasocial.org,"(CAT) Està permesa la publicitat sempre  i quan sigui ètica i responsable. Amb informació veraç i precisa.
(ES) Está permitida la publicidad siempre y cuando sea ética y responsable. Con información veraz y precisa.  ",cat està permesa la publicitat sempre i quan sigui ètica i responsable amb informació veraç i precisa es está permitida la publicidad siempre y cuando sea ética y responsable con información veraz y precisa,non-Englsih
1357,mastodon.economiasocial.org,"(CAT) No és permès fer spam.
(ES) No está permitido hacer spam.",cat no és permès fer spam es no está permitido hacer spam,non-Englsih
1358,mastodon.economiasocial.org,"(CAT) Està prohibida qualsevol mostra de racisme, xenofòbia, masclisme o transfòbia. Tampoc és permesa cap falta de respecte a cap persona usuària
(ES) Está prohibida cualquier muestra de racismo, xenofobia, machismo o transfobia. Tampoco es permitido la falta de respecto a ninguna persona usuaria.",cat està prohibida qualsevol mostra de racisme xenofòbia masclisme o transfòbia tampoc és permesa cap falta de respecte a cap persona usuària es está prohibida cualquier muestra de racismo xenofobia machismo o transfobia tampoco es permitido la falta de respecto a ninguna persona usuaria,non-Englsih
1359,mastodon.economiasocial.org,"(CAT) Els perfils es senten representats pels valors i principis cooperatius https://scur.cat/34NGJF i els criteris seguits per Pam a Pam https://scur.cat/AJDK0H
(ES) Los perfiles se sienten representados por los valores y principios cooperativos y los criterios seguidos por Pam a Pam.",cat els perfils es senten representats pels valors i principis cooperatius httpsscurcat34ngjf i els criteris seguits per pam a pam httpsscurcatajdk0h es los perfiles se sienten representados por los valores y principios cooperativos y los criterios seguidos por pam a pam,non-Englsih
1360,workaholic.cloud,Do not toot SPAM.,do not toot spam,non-Englsih
1361,ttrpg-hangout.social,This instance is about tabletop roleplaying games. Please keep your public posts on topic.,this instance is about tabletop roleplaying games please keep your public posts on topic,English
1362,ttrpg-hangout.social,"Public posts should be in English, to keep the Local feed useful to as many people as possible.",public posts should be in english to keep the local feed useful to as many people as possible,English
1363,ttrpg-hangout.social,"Hate speech is not allowed. If you have nothing nice to say, and nothing unkind needs to be said, then stay quiet.",hate speech is not allowed if you have nothing nice to say and nothing unkind needs to be said then stay quiet,English
1364,ttrpg-hangout.social,No sexually explicit or NSFL content.,no sexually explicit or nsfl content,English
1365,vivere.uno,"No al trolling, allo shitposting, allo Spam e al Flooding ",no al trolling allo shitposting allo spam e al flooding,non-Englsih
1366,vivere.uno,"Contenuti VM18, violenti e inopportuni solo con un disclaimer.
",contenuti vm18 violenti e inopportuni solo con un disclaimer,non-Englsih
1367,vivere.uno,"No alla diffusione intenzionale di notizie false, fuorvianti o manipolate e alla condivisione di informazioni con intenti antiscientifici.",no alla diffusione intenzionale di notizie false fuorvianti o manipolate e alla condivisione di informazioni con intenti antiscientifici,non-Englsih
1368,vivere.uno,"No al razzismo, sessismo, misoginia, omofobia, bifobia, lesbofobia, transfobia, afobia ",no al razzismo sessismo misoginia omofobia bifobia lesbofobia transfobia afobia,non-Englsih
1369,vivere.uno,"No a comportamenti molesti e tossici, dogpiling o doxxing. ",no a comportamenti molesti e tossici dogpiling o doxxing,non-Englsih
1370,vivere.uno,No al proselitismo e all'intolleranza religiosa ,no al proselitismo e allintolleranza religiosa,non-Englsih
1371,akiba.party,"Respect boundaries, especially around parasocial interaction. Do not make creepy or uncomfortable comments. Do not orbit around creators irl unless they are explicitly comfortable with it, ie at meet and greets.",respect boundaries especially around parasocial interaction do not make creepy or uncomfortable comments do not orbit around creators irl unless they are explicitly comfortable with it ie at meet and greets,English
