,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
508,508,570,mastodon.cisti.org,"local is the new social
Ci sbattiamo con e per le comunita' locali che attraversano e curano i territori che abitano, 
Siamo un gruppo autogestito nato e cresciuto a Torino e dintorni, non vogliamo diventare grandi (numericamente) ma sostenere chi ci sta intorno",local is the new social ci sbattiamo con e per le comunita locali che attraversano e curano i territori che abitano siamo un gruppo autogestito nato e cresciuto a torino e dintorni non vogliamo diventare grandi numericamente ma sostenere chi ci sta intorno,non-Englsih,Local is the New Social we bang with and for the local community that cross and take care of the territories that inhabit are a self -managed group born and raised in Turin and surroundings we do not want to become numerically large but support those around us,formal,0.9984869956970215,Promotion,Promotion
509,509,571,bologna.one,No apologia del fascismo - nazismo,no apologia del fascismo nazismo,non-Englsih,no apology of fascism Nazism,informal,0.9923781156539917,Information/Explanation,Information/Explanation
510,510,572,bologna.one,No contenuti VM18,no contenuti vm18,non-Englsih,No content VM18,informal,0.9528608918190002,News,News
511,511,573,bologna.one,No al trolling e shitposting ,no al trolling e shitposting,non-Englsih,no al trolling e shitposting,informal,0.997481644153595,Opinion/Argumentation,Opinion/Argumentation
512,512,574,bologna.one,"No allo Spam, al Flooding e ai Bot",no allo spam al flooding e ai bot,non-Englsih,no allo spam al flooding e ai bot,informal,0.9973214268684387,Forum,Forum
513,513,575,bologna.one,No al proselitismo e all'intolleranza religiosa,no al proselitismo e allintolleranza religiosa,non-Englsih,no to proselytism and religious to the intelligence,informal,0.9965022802352905,Opinion/Argumentation,Opinion/Argumentation
514,514,576,bologna.one,"No a comportamenti molesti e tossici, dogpiling o doxxing.",no a comportamenti molesti e tossici dogpiling o doxxing,non-Englsih,no to harassing and toxic dogpiling or doxxing behaviors,informal,0.9960013031959534,Promotion,Promotion
515,515,577,bologna.one,"No al razzismo, sessismo, misoginia, omofobia, bifobia, lesbofobia, transfobia, afobia",no al razzismo sessismo misoginia omofobia bifobia lesbofobia transfobia afobia,non-Englsih,no to racism sexism misoginia homophobia bifobia lesbophobia transfobia apobia,informal,0.9976162910461426,Opinion/Argumentation,Opinion/Argumentation
516,516,578,bologna.one,"No alla diffusione intenzionale di notizie false, fuorvianti o manipolate e alla condivisione di informazioni con intenti antiscientifici.",no alla diffusione intenzionale di notizie false fuorvianti o manipolate e alla condivisione di informazioni con intenti antiscientifici,non-Englsih,no to the intentional dissemination of misunderstood or manipulated false news and to the sharing of information with non -slip intentions,formal,0.8528597950935364,Legal,Legal
517,517,579,xarxa.cloud,"[CA] No està permès fer SPAM o compartir enllaços que insinuïn SPAM (sobretot per a comptes nous)

[ES] No está permitido hacer SPAM o compartir enlaces que insinúen SPAM (sobretodo para cuentas nuevas)",ca no està permès fer spam o compartir enllaços que insinuïn spam sobretot per a comptes nous es no está permitido hacer spam o compartir enlaces que insinúen spam sobretodo para cuentas nuevas,non-Englsih,Ca is not allowed to make spam or share links that suggest spam mainly for new accounts is not allowed to make spam or sharing hints that suggest spam overw,formal,0.9986202716827393,Other,Other
518,518,580,xarxa.cloud,"[CA] Els comptes que estiguin inactives durant sis mesos, seran eliminades de la DB sense previ avís. L'esborrat de comptes es fa mensualment.

[ES] Las cuentas que estén inactivas durante seis meses, serán eliminadas de la DB sin previo aviso. El borrado de cuentas se hace mensualmente.",ca els comptes que estiguin inactives durant sis mesos seran eliminades de la db sense previ avís lesborrat de comptes es fa mensualment es las cuentas que estén inactivas durante seis meses serán eliminadas de la db sin previo aviso el borrado de cuentas se hace mensualmente,non-Englsih,"Ca the accounts that are inactive for six months will be eliminated from the DB without prior notice Lesbibre of accounts is made monthly, which is the stresses that are inactivas During these months, they will be eliminated from the DB without predicted notice the drunkenness of the shorts monthly",formal,0.9981452226638794,Forum,Forum
519,519,581,xarxa.cloud,"[CA] L'ús de ""Crossposters"" està prohibit en el servidor. Tant si és de Mastodon a Twitter o de Twitter a Mastodon.

[ES] El uso de ""Crossposters"" está prohibido en el servidor. Tanto si es de Mastodon a Twitter o de Twitter a Mastodon.",ca lús de crossposters està prohibit en el servidor tant si és de mastodon a twitter o de twitter a mastodon es el uso de crossposters está prohibido en el servidor tanto si es de mastodon a twitter o de twitter a mastodon,non-Englsih,"Crassposters Cara is prohibited on the server, whether it is Mastodon on Twitter or Twitter on Mastodon is the use of crossposters is prohibited on the server, whether it is Mastodon on Twitter or Twitter on Mastodon.",formal,0.9986233711242676,Legal,Legal
520,520,582,xarxa.cloud,"[CA] No està permès els comentaris que faltin el respecte a un usuari local o remot.

[ES] No está permitido los comentarios que falten el respeto a un usuario local o remoto.",ca no està permès els comentaris que faltin el respecte a un usuari local o remot es no está permitido los comentarios que falten el respeto a un usuario local o remoto,non-Englsih,Ca is not allowed comments that are missing the respect for a local or remote user is not permitted the comments that are missing the respete to a local user or remote,formal,0.9984682202339172,Forum,Forum
521,521,583,xarxa.cloud,"[CA] En aquest node no està permès fer ""joseos"". L'usuari local que el practiqui serà suspès immediatament.

[ES] En este nodo no está permitido hacer ""joseos"". El usuario local que lo practique será suspendido inmediatamente.",ca en aquest node no està permès fer joseos lusuari local que el practiqui serà suspès immediatament es en este nodo no está permitido hacer joseos el usuario local que lo practique será suspendido inmediatamente,non-Englsih,Ca on this node is not allowed to make the local lusuari who practices it will be suspended immediately is in this nodo is not permitted to make Joseos the local user who practices it will be suspended immediately,formal,0.9979938268661499,Legal,Legal
522,522,584,xarxa.cloud,"Queda TOTALMENTE prohibido hacer comentarios y/o subir contenido multimedia de carácter racista, homófobo, de transfobia, sexista, capacitista o cualquier otra forma de discriminación.",queda totalmente prohibido hacer comentarios yo subir contenido multimedia de carácter racista homófobo de transfobia sexista capacitista o cualquier otra forma de discriminación,non-Englsih,It is totally forbidden to comment I upload multimedia content of a homophobic racist character of traitist sexist transphobia or any other form of discrimination,formal,0.9986497759819031,Opinion/Argumentation,Opinion/Argumentation
523,523,585,xarxa.cloud,"[CA] Si es detecta que s'està generant algun tipus d'assetjament a una persona del Fedivers el compte serà suspès immediatament.

[ES] Si se detecta que se está generando algún tipo de acoso a una persona del Fediverso la cuenta será suspendida inmediatamente.",ca si es detecta que sestà generant algun tipus dassetjament a una persona del fedivers el compte serà suspès immediatament es si se detecta que se está generando algún tipo de acoso a una persona del fediverso la cuenta será suspendida inmediatamente,non-Englsih,Ca If it is detected that some type of downtone is being generated to a federation person The account will be suspended immediately if it is detected that it is generated some type of acclaim to a person from the federal,formal,0.9979609251022339,Information/Explanation,Information/Explanation
524,524,586,xarxa.cloud,"[CA] Queda TOTALMENT prohibit els discursos d'odi.

[ES] Queda TOTALMENTE prohibido los discursos de odio.",ca queda totalment prohibit els discursos dodi es queda totalmente prohibido los discursos de odio,non-Englsih,Ca is totally forbidden Dodi's speeches is totally banned from hate speech,informal,0.9015721082687378,News,News
525,525,587,xarxa.cloud,"[CA] No està permès pujar contingut sexual explícit, així com contingut on s'apreciï abús sexual a menors i adults. Tampoc ""nudes"" personals.

[ES] No está permitido subir contenido sexual explícito, así como contenido donde se aprecie abuso sexual a menores y adultos. Tampoco ""nudes"" personales.",ca no està permès pujar contingut sexual explícit així com contingut on sapreciï abús sexual a menors i adults tampoc nudes personals es no está permitido subir contenido sexual explícito así como contenido donde se aprecie abuso sexual a menores y adultos tampoco nudes personales,non-Englsih,"Ca is not allowed to raise explicit sexual content as well as content where you can see sexual abuse of minors and adults, no personal nudes are not permitted to be explicit sexual subir as well as contained where you can see sexual abuse in",formal,0.9986023306846619,Legal,Legal
